method,file,line,col,char,bucket_A,field_A,bucket_B,field_B,arrayElement,guardEn,resolveEn,rendersChineseFAQ,whitelist,excerpt,fileBucketChars_A
A,"src/data/blog-data/en.json",691,24172,"證","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",691,24173,"書","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",691,24174,"編","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",691,24175,"號","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",691,24176,"備","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",691,24177,"索","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",691,24603,"證","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",691,24604,"書","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",691,24605,"編","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",691,24606,"號","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",691,24607,"備","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",691,24608,"索","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""Print Specifications Complete Guide 2026: A1-A6 Sizes, CMYK Colors & 6 Prin",138
A,"src/data/blog-data/en.json",702,18,"書","category","category","category","category",,Y,Y,,"","""category"": ""書籍印刷"",",33
A,"src/data/blog-data/en.json",702,19,"籍","category","category","category","category",,Y,Y,,"","""category"": ""書籍印刷"",",33
A,"src/data/blog-data/en.json",702,20,"印","category","category","category","category",,Y,Y,,"","""category"": ""書籍印刷"",",33
A,"src/data/blog-data/en.json",702,21,"刷","category","category","category","category",,Y,Y,,"","""category"": ""書籍印刷"",",33
A,"src/data/blog-data/en.json",709,134,"认","description","description","description","description",,Y,Y,,"","""description"": ""School exercise book printing 100 MOQ, 4 paper stocks + 3 bindings + 4 print modes ZprintPro global clients, ISO 认证体系 + FSC + FDA + EU REACH, DHL 2-4 day, 30s WhatsApp quote."",",53
A,"src/data/blog-data/en.json",709,135,"证","description","description","description","description",,Y,Y,,"","""description"": ""School exercise book printing 100 MOQ, 4 paper stocks + 3 bindings + 4 print modes ZprintPro global clients, ISO 认证体系 + FSC + FDA + EU REACH, DHL 2-4 day, 30s WhatsApp quote."",",53
A,"src/data/blog-data/en.json",709,136,"体","description","description","description","description",,Y,Y,,"","""description"": ""School exercise book printing 100 MOQ, 4 paper stocks + 3 bindings + 4 print modes ZprintPro global clients, ISO 认证体系 + FSC + FDA + EU REACH, DHL 2-4 day, 30s WhatsApp quote."",",53
A,"src/data/blog-data/en.json",709,137,"系","description","description","description","description",,Y,Y,,"","""description"": ""School exercise book printing 100 MOQ, 4 paper stocks + 3 bindings + 4 print modes ZprintPro global clients, ISO 认证体系 + FSC + FDA + EU REACH, DHL 2-4 day, 30s WhatsApp quote."",",53
A,"src/data/blog-data/en.json",712,664,"认","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,665,"证","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,666,"体","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,667,"系","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,1499,"月","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,1531,"月","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,1855,"认","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,1856,"证","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,1857,"体","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,1858,"系","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,1866,"认","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,1867,"证","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,3456,"认","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,3457,"证","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,3458,"体","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",712,3459,"系","JSON-LD","content","JSON-LD","content",,Y,Y,,"","""content"": ""<script type=\""application/ld+json\"">\n{\""@context\"":\""https://schema.org\"",\""@type\"":\""Article\"",\""headline\"":\""School Exercise Book Printing Guide 2026: 4 Stocks 3 Bindings 100 MOQ\"",\""d",138
A,"src/data/blog-data/en.json",728,6486,"彩","content","content","content","content",,Y,Y,,"","""content"": ""<p>If you are printing a zine in 2026, the two questions that decide everything are <strong>how many copies you must order</strong> and <strong>what one copy costs</strong>. Saddle-stitche",688
A,"src/data/blog-data/en.json",728,6487,"龍","content","content","content","content",,Y,Y,,"","""content"": ""<p>If you are printing a zine in 2026, the two questions that decide everything are <strong>how many copies you must order</strong> and <strong>what one copy costs</strong>. Saddle-stitche",688
A,"src/data/blog-data/en.json",728,6488,"印","content","content","content","content",,Y,Y,,"","""content"": ""<p>If you are printing a zine in 2026, the two questions that decide everything are <strong>how many copies you must order</strong> and <strong>what one copy costs</strong>. Saddle-stitche",688
A,"src/data/blog-data/en.json",728,6489,"刷","content","content","content","content",,Y,Y,,"","""content"": ""<p>If you are printing a zine in 2026, the two questions that decide everything are <strong>how many copies you must order</strong> and <strong>what one copy costs</strong>. Saddle-stitche",688
A,"src/data/category-seo-content.ts",537,76,"满","content","points","content","points",Y,Y,Y,,"","'Variable size output up to 3.2 meters wide, unlimited length —满足 building hoarding and other large-scale needs.',",6
A,"src/data/category-seo-content.ts",537,77,"足","content","points","content","points",Y,Y,Y,,"","'Variable size output up to 3.2 meters wide, unlimited length —满足 building hoarding and other large-scale needs.',",6
A,"src/data/category-seo-content.ts",2108,96,"立","description","description","description","description",,Y,Y,,"","{ name: '3D Craft', description: 'Three-dimensional effects transform flat packets into立体 artworks with extremely high collectible value.' },",6
A,"src/data/category-seo-content.ts",2108,97,"体","description","description","description","description",,Y,Y,,"","{ name: '3D Craft', description: 'Three-dimensional effects transform flat packets into立体 artworks with extremely high collectible value.' },",6
A,"src/data/category-seo-content.ts",2109,60,"镂","description","description","description","description",,Y,Y,,"","{ name: 'Laser Cutting', description: 'Fine pattern镂空 cutting with dreamy light-through effects — ideal for premium customization.' },",6
A,"src/data/category-seo-content.ts",2109,61,"空","description","description","description","description",,Y,Y,,"","{ name: 'Laser Cutting', description: 'Fine pattern镂空 cutting with dreamy light-through effects — ideal for premium customization.' },",6
A,"src/data/category-seo-content.ts",2788,85,"镂","content","points","content","points",Y,Y,Y,,"","'Precision die-cutting with fully customizable shapes: round, irregular,镂空.',",6
A,"src/data/category-seo-content.ts",2788,86,"空","content","points","content","points",Y,Y,Y,,"","'Precision die-cutting with fully customizable shapes: round, irregular,镂空.',",6
A,"src/data/category-seo-content.ts",4606,40,"離","content","points","content","points",Y,Y,Y,,"","'Local SF Express 24h HK,離島 1-2 days, free pickup over HKD 500',",6
A,"src/data/category-seo-content.ts",4606,41,"島","content","points","content","points",Y,Y,Y,,"","'Local SF Express 24h HK,離島 1-2 days, free pickup over HKD 500',",6
A,"src/data/category-seo-content.ts",4655,74,"離","description","description","description","description",,Y,Y,,"","{ title: 'SF Express Local 24h', description: 'HK 24h delivery,離島 1-2 days, free pickup over HKD 500' },",6
A,"src/data/category-seo-content.ts",4655,75,"島","description","description","description","description",,Y,Y,,"","{ title: 'SF Express Local 24h', description: 'HK 24h delivery,離島 1-2 days, free pickup over HKD 500' },",6
A,"src/data/buying-guides.ts",930,5690,"輸","其他","en","其他","en",,Y,Y,,"","en: '<p>Candle and soap labels need <strong>FDA food-safe materials</strong>, <strong>water-resistant finishes</strong>, and <strong>small-batch MOQ (100-500 pcs)</strong> to survive handmade soap lat",38
A,"src/data/buying-guides.ts",930,5691,"入","其他","en","其他","en",,Y,Y,,"","en: '<p>Candle and soap labels need <strong>FDA food-safe materials</strong>, <strong>water-resistant finishes</strong>, and <strong>small-batch MOQ (100-500 pcs)</strong> to survive handmade soap lat",38
